2013,0001,6
2013,0002,5
2013,0003,1
2013,0004,2
2013,0005,4
2013,0006,5
2013,0007,0
2013,0008,0
2013,0009,4
2013,0010,3
2013,0011,4
2013,0012,0
2013,0013,2
2013,0014,2
2013,0015,0
2013,0016,1
2013,0017,1
2013,0018,1
2013,0019,3
2013,0020,2
2013,0021,3
2013,0022,2
2013,0023,2
2013,0024,1
2013,0025,1
2013,0026,1
2013,0027,0
2013,0028,2
2013,0029,1
2013,0030,0
2013,0031,5
2013,0032,1
2013,0033,4
2013,0034,3
2013,0035,3
2013,0036,3
2013,0037,0
2013,0038,3
2013,0039,1
2013,0040,1
2013,0041,2
2013,0042,7
2013,0043,2
2013,0044,1
2013,0045,1
2013,0046,4
2013,0047,0
2013,0048,4
2013,0049,1
2013,0050,5
2013,0051,5
2013,0052,2
2013,0053,3
2013,0054,2
2013,0055,1
2013,0056,4
2013,0057,0
2013,0058,4
2013,0059,0
2013,0060,0
2013,0061,3
2013,0062,3
2013,0063,2
2013,0064,2
2013,0065,2
2013,0066,1
2013,0067,1
2013,0068,0
2013,0069,4
2013,0070,4
2013,0071,3
2013,0072,1
2013,0073,2
2013,0074,3
2013,0075,0
2013,0076,1
2013,0077,2
2013,0078,2
2013,0079,3
2013,0080,2
2013,0081,3
2013,0082,3
2013,0083,4
2013,0084,6
2013,0085,0
2013,0086,2
2013,0087,0
2013,0088,6
2013,0089,1
2013,0090,0
2013,0091,3
2013,0092,4
2013,0093,4
2013,0094,2
2013,0095,2
2013,0096,5
2013,0097,0
2013,0098,5
2013,0099,2
2013,0100,4
2013,0101,6
2013,0102,0
2013,0103,2
2013,0104,0
2013,0105,3
2013,0106,2
2013,0107,2
2013,0108,4
2013,0109,2
2013,0110,0
2013,0111,1
2013,0112,2
2013,0113,1
2013,0114,0
2013,0115,4
2013,0116,6
2013,0117,1
2013,0118,2
2013,0119,1
2013,0120,2
2013,0121,0
2013,0122,0
2013,0123,0
2013,0124,1
2013,0125,0
2013,0126,3
2013,0127,1
2013,0128,2
2013,0129,0
2013,0130,0
2013,0131,4
2013,0132,1
2013,0133,4
2013,0134,5
2013,0135,4
2013,0136,1
2013,0137,8
2013,0138,1
2013,0139,0
2013,0140,3
2013,0141,0
2013,0142,4
2013,0143,4
2013,0144,2
2013,0145,2
2013,0146,0
2013,0147,1
2013,0148,2
2013,0149,4
2013,0150,3
2013,0151,3
2013,0152,2
2013,0153,4
2013,0154,0
2013,0155,4
2013,0156,2
2013,0157,3
2013,0158,5
2013,0159,3
2013,0160,3
2013,0161,3
2013,0162,0
2013,0163,6
2013,0164,0
2013,0165,2
2013,0166,3
2013,0167,0
2013,0168,2
2013,0169,1
2013,0170,2
2013,0171,4
2013,0172,5
2013,0173,3
2013,0174,1
2013,0175,3
2013,0176,3
2013,0177,0
2013,0178,2
2013,0179,1
2013,0180,1
2013,0181,0
2013,0182,3
2013,0183,3
2013,0184,2
2013,0185,1
2013,0186,0
2013,0187,8
2013,0188,2
2013,0189,0
2013,0190,0
2013,0191,0
2013,0192,0
2013,0193,0
2013,0194,0
2013,0195,0
2013,0196,4
2013,0197,4
2013,0198,3
2013,0199,1
2013,0200,3
2013,0201,1
2013,0202,4
2013,0203,2
2013,0204,3
2013,0205,6
2013,0206,3
2013,0207,3
2013,0208,0
2013,0209,3
2013,0210,1
2013,0211,2
2013,0212,3
2013,0213,2
2013,0214,3
2013,0215,0
2013,0216,3
2013,0217,2
2013,0218,3
2014,0219,0
2014,0220,0
2014,0221,0
2014,0222,0
2014,0223,0
2014,0224,0
2014,0225,0
2014,0226,0
2014,0227,0
2014,0228,0
2014,0229,0
2014,0230,0
2014,0231,0
2014,0232,0
2014,0233,0
2014,0234,0
2014,0235,0
2014,0236,0
2014,0237,0
2014,0238,0
2014,0239,0
2014,0240,0
2014,0241,0
2014,0242,0
2014,0243,0
2014,0244,0
2014,0245,0
2014,0246,0
2014,0247,0
2014,0248,0
2014,0249,0
2014,0250,0
2014,0251,0
2014,0252,0
2014,0253,0
2014,0254,0
2014,0255,0
2014,0256,0
2014,0257,0
2014,0258,0
2014,0259,0
2014,0260,0
2014,0261,0
2014,0262,0
2014,0263,0
2014,0264,0
2014,0265,0
2014,0266,0
2014,0267,0
2014,0268,0
2014,0269,0
2014,0270,0
2014,0271,0
2014,0272,0
2014,0273,0
2014,0274,0
2014,0275,0
2014,0276,0
2014,0277,0
2014,0278,0
2014,0279,0
2014,0280,0
2014,0281,0
2014,0282,0
2014,0283,0
2014,0284,0
2014,0285,0
2014,0286,0
2014,0287,0
2014,0288,0
2014,0289,0
2014,0290,0
2014,0291,0
2014,0292,0
2014,0293,0
2014,0294,0
2014,0295,0
2014,0296,0
2014,0297,0
2014,0298,0
2014,0299,0
2014,0300,3
2014,0301,0
2014,0302,1
2014,0303,4
2014,0304,0
2014,0305,0
2014,0306,1
2014,0307,1
2014,0308,2
2014,0309,1
2014,0310,2
2014,0311,3
2014,0312,2
2014,0313,0
2014,0314,0
2014,0315,2
2014,0316,1
2014,0317,2
2014,0318,0
2014,0319,3
2014,0320,0
2014,0321,3
2014,0322,1
2014,0323,1
2014,0324,3
2014,0325,2
2014,0326,0
2014,0327,0
2014,0328,4
2014,0329,2
2014,0330,3
2014,0331,0
2014,0332,1
2014,0333,1
2014,0334,2
2014,0335,1
2014,0336,2
2014,0337,3
2014,0338,2
2014,0339,0
2014,0340,0
2014,0341,2
2014,0342,2
2014,0343,2
2014,0344,3
2014,0345,0
2014,0346,0
2014,0347,3
2014,0348,1
2014,0349,0
2014,0350,0
2014,0351,3
2014,0352,0
2014,0353,0
2014,0354,0
2014,0355,0
2014,0356,1
2014,0357,2
2014,0358,0
2014,0359,3
2014,0360,1
2014,0361,6
2014,0362,0
2014,0363,2
2014,0364,0
2014,0365,2
2014,0366,1
2014,0367,1
2014,0368,2
2014,0369,0
2014,0370,4
2014,0371,0
2014,0372,4
2014,0373,3
2014,0374,4
2014,0375,4
2014,0376,6
2014,0377,3
2014,0378,2
2014,0379,0
2014,0380,2
2014,0381,1
2014,0382,1
2014,0383,0
2014,0384,1
2014,0385,5
2014,0386,5
2014,0387,0
2014,0388,1
2014,0389,0
2014,0390,1
2014,0391,0
2014,0392,5
2014,0393,3
2014,0394,4
2014,0395,1
2014,0396,2
2014,0397,3
2014,0398,5
2014,0399,0
2014,0400,2
2014,0401,3
2014,0402,2
2014,0403,1
2014,0404,0
2014,0405,0
2014,0406,0
2014,0407,4
2014,0408,0
2014,0409,0
2014,0410,0
2014,0411,1
2015,0412,0
2015,0413,0
2015,0414,1
2015,0415,3
2015,0416,2
2015,0417,2
2015,0418,1
2015,0419,3
2015,0420,2
2015,0421,2
2015,0422,5
2015,0423,0
2015,0424,0
2015,0425,0
2015,0426,1
2015,0427,0
2015,0428,0
2015,0429,3
2015,0430,2
2015,0431,0
2015,0432,3
2015,0433,0
2015,0434,0
